date,title,url,is_price_related,preprocessed_title,positive_sentiment,negative_sentiment,neutral_sentiment,rise_present,increase_present,jump_present,surge_present,climb_present,fall_present,drop_present,decrease_present,decline_present,plunge_present,weighted_positive_sentiment,weighted_negative_sentiment,predicted_price_direction
2025-03-07,Three-Michelin-starred restaurant Noma launches monthly coffee subscription,https://www.worldcoffeeportal.com/news/three-michelin-starred-restaurant-noma-launches-monthly-coffee-subscription/,True,threemichelinstarred restaurant noma launches monthly coffee subscription,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-03-06,Indonesia’s Fore Coffee reportedly planning $110m IPO,https://www.worldcoffeeportal.com/news/indonesias-fore-coffee-reportedly-planning-110m-ipo/,True,indonesias fore coffee reportedly planning 110m ipo,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-03-04,Nestlé to make multi-million-euro investment in Spanish coffee facility,https://www.worldcoffeeportal.com/news/nestle-to-make-multi-million-euro-investment-in-spanish-coffee-facility/,True,nestlé make multimillioneuro investment spanish coffee facility,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-03-04,Diversification strategy yielding strong returns for UK’s Greggs,https://www.worldcoffeeportal.com/news/diversification-strategy-yielding-strong-returns-for-uks-greggs/,True,diversification strategy yielding strong returns uks greggs,0.355,0.0,0.645,0,0,0,0,0,0,0,0,0,0,0.355,0.0,neutral
2025-03-04,UK’s Black Sheep Coffee appoints new Chief Operating Officer,https://www.worldcoffeeportal.com/news/uks-black-sheep-coffee-appoints-new-chief-operating-officer/,True,uks black sheep coffee appoints new chief operating officer,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-03-04,Caribou Coffee CEO John Butcher to step down,https://www.worldcoffeeportal.com/news/caribou-coffee-ceo-john-butcher-to-step-down/,True,caribou coffee ceo john butcher step,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-03-04,Starbucks Coffee Japan announces new CEO,https://www.worldcoffeeportal.com/news/starbucks-coffee-japan-announces-new-ceo/,True,starbucks coffee japan announces new ceo,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-03-03,Coffee social enterprise Well Grounded appoints new Chair,https://www.worldcoffeeportal.com/news/coffee-social-enterprise-well-grounded-appoints-new-chair/,True,coffee social enterprise well grounded appoints new chair,0.231,0.0,0.769,1,0,0,0,0,0,0,0,0,0,0.231,0.0,neutral
2025-03-01,Coffee underperforms for Keurig Dr Pepper amid ongoing cost pressures,https://www.worldcoffeeportal.com/news/coffee-underperforms-for-keurig-dr-pepper-amid-ongoing-cost-pressures/,True,coffee underperforms keurig dr pepper amid ongoing cost pressures,0.0,0.223,0.777,0,0,0,0,0,0,0,0,0,0,0.0,0.223,neutral
2025-02-28,Latvia’s Kalve Coffee achieves record revenues and profits in 2024,https://www.worldcoffeeportal.com/news/latvias-kalve-coffee-achieves-record-revenues-and-profits-in-2024/,True,latvias kalve coffee achieves record revenues profits 2024,0.293,0.0,0.707,0,0,0,0,0,0,0,0,0,0,0.293,0.0,neutral
2025-02-27,Brazilian coffee cooperative Expocacer opens UK logistics hub,https://www.worldcoffeeportal.com/news/brazilian-coffee-cooperative-expocacer-opens-uk-logistics-hub/,True,brazilian coffee cooperative expocacer opens uk logistics hub,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-02-27,De’Longhi appoints professional coffee division CEO,https://www.worldcoffeeportal.com/news/delonghi-appoints-professional-coffee-division-ceo-amid-management-reshuffle/,True,delonghi appoints professional coffee division ceo,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-02-26,Paris Baguette begins production at new halal manufacturing hub in Malaysia,https://www.worldcoffeeportal.com/news/paris-baguette-begins-production-at-new-halal-manufacturing-hub-in-malaysia/,True,paris baguette begins production new halal manufacturing hub malaysia,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-02-26,Japan’s Post Coffee receives new investment to scale DTC subscription model,https://www.worldcoffeeportal.com/news/japans-post-coffee-receives-new-investment-to-scale-dtc-subscription-model/,True,japans post coffee receives new investment scale dtc subscription model,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-02-24,Tomoro Coffee seeking new leadership after Global CEO steps down,https://www.worldcoffeeportal.com/news/tomoro-coffee-seeking-new-leadership-after-global-ceo-steps-down/,True,tomoro coffee seeking new leadership global ceo steps,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-02-21,Luckin Coffee vows to continue price war following robust 2024 results,https://www.worldcoffeeportal.com/news/luckin-coffee-vows-to-continue-price-war-following-robust-2024-results/,True,luckin coffee vows continue price war following robust 2024 results,0.168,0.273,0.559,0,0,0,0,0,0,0,0,0,0,0.168,0.273,neutral
2025-02-20,The Coffee Bean & Tea Leaf hires former Starbucks exec to drive Americas growth,https://www.worldcoffeeportal.com/news/the-coffee-bean-tea-leaf-hires-former-starbucks-exec-to-drive-americas-growth/,True,coffee bean tea leaf hires former starbucks exec drive americas growth,0.206,0.0,0.794,0,0,0,0,0,0,0,0,0,0,0.206,0.0,neutral
2025-02-19,Vietnam’s The Coffee House reportedly acquired by leading restaurant group,https://www.worldcoffeeportal.com/news/vietnams-the-coffee-house-reportedly-acquired-by-leading-restaurant-group/,True,vietnams coffee house reportedly acquired leading restaurant group,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-02-18,Nestlé banking on coffee brands as high costs hit sales globally,https://www.worldcoffeeportal.com/news/nestle-banking-on-coffee-brands-as-high-costs-hit-sales-globally/,True,nestlé banking coffee brands high costs hit sales globally,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-02-18,China’s Cotti Coffee to open branded convenience stores,https://www.worldcoffeeportal.com/news/chinas-cotti-coffee-to-open-branded-convenience-stores/,True,chinas cotti coffee open branded convenience stores,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-02-18,Costa Coffee to raise UK barista hourly wage by average 5%,https://www.worldcoffeeportal.com/news/costa-coffee-to-raise-uk-barista-hourly-wage-by-average-5/,True,costa coffee raise uk barista hourly wage average 5,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-02-17,Australia’s Zarraffa’s Coffee seeking to open 200 new stores by 2032,https://www.worldcoffeeportal.com/news/australias-zarraffas-coffee-seeking-to-open-200-new-stores-by-2032/,True,australias zarraffas coffee seeking open 200 new stores 2032,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-02-11,Löfbergs fully acquires Danish coffee roaster Peter Larsen Kaffe,https://www.worldcoffeeportal.com/news/lofbergs-fully-acquires-danish-coffee-roaster-peter-larsen-kaffe/,True,löfbergs fully acquires danish coffee roaster peter larsen kaffe,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-02-10,Japan’s % Arabica makes Hungary debut with Budapest outlet,https://www.worldcoffeeportal.com/news/japans-arabica-makes-hungary-debut-with-budapest-outlet/,True,japans arabica makes hungary debut budapest outlet,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-02-07,Yum China hails coffee as ‘key growth driver’ for KFC business,https://www.worldcoffeeportal.com/news/yum-china-hails-coffee-as-key-growth-driver-for-kfc-business/,True,yum china hails coffee key growth driver kfc business,0.245,0.0,0.755,0,0,0,0,0,0,0,0,0,0,0.245,0.0,neutral
2025-02-06,Malaysia’s ZUS Coffee seeking to open 150 new stores in the Philippines in 2025,https://www.worldcoffeeportal.com/news/malaysias-zus-coffee-seeking-to-open-150-new-stores-in-the-philippines-in-2025/,True,malaysias zus coffee seeking open 150 new stores philippines 2025,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-02-05,Coffee Supreme invests in Sydney-based specialty coffee roaster Gabriel Coffee,https://www.worldcoffeeportal.com/news/coffee-supreme-invests-in-sydney-based-specialty-coffee-roaster-gabriel-coffee/,True,coffee supreme invests sydneybased specialty coffee roaster gabriel coffee,0.31,0.0,0.69,0,0,0,0,0,0,0,0,0,0,0.31,0.0,neutral
2025-01-31,Coffee Island launches in India with four-year growth plan,https://www.worldcoffeeportal.com/news/coffee-island-launches-in-india-with-four-year-growth-plan/,True,coffee island launches india fouryear growth plan,0.302,0.0,0.698,0,0,0,0,0,0,0,0,0,0,0.302,0.0,neutral
2025-01-30,Value in the spotlight as competition heats up in £6.1bn UK branded coffee shop market,https://www.worldcoffeeportal.com/news/value-in-the-spotlight-as-competition-heats-up-in-6-1bn-uk-branded-coffee-shop-market/,True,value spotlight competition heats 61bn uk branded coffee shop market,0.211,0.0,0.789,0,0,0,0,0,0,0,0,0,0,0.211,0.0,neutral
2025-01-28,New and renovated stores lift Phuc Long Coffee & Tea’s full-year revenues,https://www.worldcoffeeportal.com/news/new-and-renovated-stores-lift-phuc-long-coffee-teas-full-year-revenues/,True,new renovated stores lift phuc long coffee teas fullyear revenues,0.126,0.0,0.874,0,0,0,0,0,0,0,0,0,0,0.126,0.0,neutral
2025-01-23,Greece’s Mikel Coffee appoints master franchisee for India launch,https://www.worldcoffeeportal.com/news/greeces-mikel-coffee-appoints-master-franchisee-for-india-launch/,True,greeces mikel coffee appoints master franchisee india launch,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-23,Luckin Coffee makes Malaysia debut with two Kuala Lumpur outlets,https://www.worldcoffeeportal.com/news/luckin-coffee-makes-malaysia-debut-with-two-kuala-lumpur-outlets/,True,luckin coffee makes malaysia debut two kuala lumpur outlets,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-21,India’s Chelvies Coffee raises $1m to support outlet growth,https://www.worldcoffeeportal.com/news/indias-chelvies-coffee-raises-1m-to-support-outlet-growth/,True,indias chelvies coffee raises 1m support outlet growth,0.469,0.0,0.531,0,0,0,0,0,0,0,0,0,0,0.469,0.0,neutral
2025-01-20,PJ’s Coffee to ramp up franchise growth after strong 2024 sales,https://www.worldcoffeeportal.com/news/pjs-coffee-to-ramp-up-franchise-growth-after-strong-2024-sales/,True,pjs coffee ramp franchise growth strong 2024 sales,0.496,0.0,0.504,0,0,0,0,0,0,0,0,0,0,0.496,0.0,neutral
2025-01-20,Coffee alternative brand Atomo Coffee eyes new café partnerships,https://www.worldcoffeeportal.com/news/coffee-alternative-brand-atomo-coffee-eyes-new-cafe-partnerships/,True,coffee alternative brand atomo coffee eyes new café partnerships,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-15,Brazil’s Expocacer reports record 2024 coffee exports,https://www.worldcoffeeportal.com/news/brazils-expocacer-reports-record-2024-coffee-exports/,True,brazils expocacer reports record 2024 coffee exports,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-14,UK’s Caravan Coffee Roasters appoints new Head of Coffee,https://www.worldcoffeeportal.com/news/uks-caravan-coffee-roasters-appoints-new-head-of-coffee/,True,uks caravan coffee roasters appoints new head coffee,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-10,Ediya Coffee appoints new CEO to spearhead brand revamp,https://www.worldcoffeeportal.com/news/ediya-coffee-appoints-new-ceo-to-spearhead-brand-revamp/,True,ediya coffee appoints new ceo spearhead brand revamp,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-09,Canada’s Happy Belly to acquire Smile Tiger Coffee Roasters,https://www.worldcoffeeportal.com/news/canadas-happy-belly-to-acquire-smile-tiger-coffee-roasters/,True,canadas happy belly acquire smile tiger coffee roasters,0.508,0.0,0.492,0,0,0,0,0,0,0,0,0,0,0.508,0.0,neutral
2025-01-09,Löfbergs expands coffee partnership with major Nordics hotel group,https://www.worldcoffeeportal.com/news/lofbergs-expands-coffee-partnership-with-major-nordics-hotel-group/,True,löfbergs expands coffee partnership major nordics hotel group,0.167,0.0,0.833,0,0,0,0,0,0,0,0,0,0,0.167,0.0,neutral
2025-01-08,Matthew Algie launches supply chain decarbonisation project in Honduras,https://www.worldcoffeeportal.com/news/matthew-algie-launches-supply-chain-decarbonisation-project-in-honduras/,True,matthew algie launches supply chain decarbonisation project honduras,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-07,Dutch specialty coffee group Kaldi Koffie acquired by hospitality entrepreneurs,https://www.worldcoffeeportal.com/news/dutch-specialty-coffee-group-kaldi-koffie-acquired-by-hospitality-entrepreneurs/,True,dutch specialty coffee group kaldi koffie acquired hospitality entrepreneurs,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-07,Coffee Board of India to introduce new national certifications for producers,https://www.worldcoffeeportal.com/news/coffee-board-of-india-to-introduce-new-national-certifications-for-producers/,True,coffee board india introduce new national certifications producers,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-06,Vietnam’s Highlands Coffee yet to see sales boost from new stores,https://www.worldcoffeeportal.com/news/vietnams-highlands-coffee-yet-to-see-sales-boost-from-new-stores/,True,vietnams highlands coffee yet see sales boost new stores,0.252,0.0,0.748,0,0,0,0,0,0,0,0,0,0,0.252,0.0,neutral
2025-01-02,The Coffee Club to invest in Thailand expansion in 2025,https://www.worldcoffeeportal.com/news/the-coffee-club-to-invest-in-thailand-expansion-in-2025/,True,coffee club invest thailand expansion 2025,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-02,Luckin Coffee launches in Hong Kong with five outlets in one day,https://www.worldcoffeeportal.com/news/luckin-coffee-launches-in-hong-kong-with-five-outlets-in-one-day/,True,luckin coffee launches hong kong five outlets one day,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2025-01-02,"SPC Group to establish Paris Baguette production facility in Texas, US",https://www.worldcoffeeportal.com/news/spc-group-to-establish-paris-baguette-production-facility-in-texas-us/,True,spc group establish paris baguette production facility texas us,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-28,Convenience store chain OXXO brings Andatti coffee brand to Brazil,https://www.worldcoffeeportal.com/news/convenience-store-chain-oxxo-brings-andatti-coffee-brand-to-brazil/,True,convenience store chain oxxo brings andatti coffee brand brazil,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-20,Romania’s Turabo unveils new €1m coffee production facility in Bucharest,https://www.worldcoffeeportal.com/news/romanias-turabo-unveils-new-eu1m-coffee-production-facility-in-bucharest/,True,romanias turabo unveils new 1m coffee production facility bucharest,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-20,Ediya Coffee plans rapid expansion in Malaysia after Kuala Lumpur debut,https://www.worldcoffeeportal.com/news/ediya-coffee-plans-rapid-expansion-in-malaysia-after-kuala-lumpur-debut/,True,ediya coffee plans rapid expansion malaysia kuala lumpur debut,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-19,Vietnam introduces EUDR compliance database to support coffee producers,https://www.worldcoffeeportal.com/news/vietnam-introduces-eudr-compliance-database-to-support-coffee-producers/,True,vietnam introduces eudr compliance database support coffee producers,0.278,0.0,0.722,0,0,0,0,0,0,0,0,0,0,0.278,0.0,neutral
2024-12-19,New Zealand’s Coffee Supreme attains B Corp certification,https://www.worldcoffeeportal.com/news/new-zealands-coffee-supreme-attains-b-corp-certification/,True,new zealands coffee supreme attains b corp certification,0.375,0.0,0.625,0,0,0,0,0,0,0,0,0,0,0.375,0.0,neutral
2024-12-19,SOHO Coffee Co. lands in Hungary with Budapest Airport outlet,https://www.worldcoffeeportal.com/news/soho-coffee-co-lands-in-hungary-with-budapest-airport-outlet/,True,soho coffee co lands hungary budapest airport outlet,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-18,Oatly closes Singapore facility amid supply chain efficiency drive,https://www.worldcoffeeportal.com/news/oatly-closes-singapore-facility-amid-supply-chain-efficiency-drive/,True,oatly closes singapore facility amid supply chain efficiency drive,0.238,0.0,0.762,0,0,0,0,0,0,0,0,0,0,0.238,0.0,neutral
2024-12-13,"Record C price not benefiting most coffee farmers, Fairtrade urges",https://www.worldcoffeeportal.com/news/record-c-price-not-benefiting-most-coffee-farmers-fairtrade-urges/,True,record c price benefiting coffee farmers fairtrade urges,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-12,Indonesia’s Fore Coffee plans 60 new outlets in 2025,https://www.worldcoffeeportal.com/news/indonesias-fore-coffee-plans-60-new-outlets-in-2025/,True,indonesias fore coffee plans 60 new outlets 2025,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-12,Belgium’s IzyCoffee seeks further investment to drive outlet growth,https://www.worldcoffeeportal.com/news/belgiums-izycoffee-seeks-further-investment-to-drive-outlet-growth/,True,belgiums izycoffee seeks investment drive outlet growth,0.302,0.0,0.698,0,0,0,0,0,0,0,0,0,0,0.302,0.0,neutral
2024-12-06,Brazil’s The Coffee expands European presence with Italy debut,https://www.worldcoffeeportal.com/news/brazils-the-coffee-expands-european-presence-with-italy-debut/,True,brazils coffee expands european presence italy debut,0.189,0.0,0.811,0,0,0,0,0,0,0,0,0,0,0.189,0.0,neutral
2024-12-05,Esquires Coffee to open supermarket cafés in Ireland,https://www.worldcoffeeportal.com/news/esquires-coffee-to-open-supermarket-cafes-in-ireland/,True,esquires coffee open supermarket cafés ireland,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-05,Costa Coffee expands major UK event venues partnership,https://www.worldcoffeeportal.com/news/costa-coffee-expands-major-uk-event-venues-partnership/,True,costa coffee expands major uk event venues partnership,0.167,0.0,0.833,0,0,0,0,0,0,0,0,0,0,0.167,0.0,neutral
2024-12-05,The Coffee Bean & Tea Leaf signs master franchise agreement to fuel India growth,https://www.worldcoffeeportal.com/news/the-coffee-bean-tea-leaf-signs-master-franchise-agreement-to-fuel-india-growth/,True,coffee bean tea leaf signs master franchise agreement fuel india growth,0.392,0.0,0.608,0,0,0,0,0,0,0,0,0,0,0.392,0.0,neutral
2024-12-04,Fast Coffee raises $1m as investment in India’s coffee shop market picks up,https://www.worldcoffeeportal.com/news/fast-coffee-raises-1m-as-investment-in-indias-coffee-shop-market-picks-up/,True,fast coffee raises 1m investment indias coffee shop market picks,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-04,Bluebird’s secret to unforgettable coffee flavours,https://www.worldcoffeeportal.com/news/bluebirds-secret-to-unforgettable-coffee-flavours/,True,bluebirds secret unforgettable coffee flavours,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-03,Heritage coffee brand Bacha Coffee to launch in Japan in 2025,https://www.worldcoffeeportal.com/news/heritage-coffee-brand-bacha-coffee-to-launch-in-japan-in-2025/,True,heritage coffee brand bacha coffee launch japan 2025,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-03,Italy’s Simonelli Group acquires stake in filter coffee brewer 3TEMP,https://www.worldcoffeeportal.com/news/italys-simonelli-group-acquires-stake-in-filter-coffee-brewer-3temp/,True,italys simonelli group acquires stake filter coffee brewer 3temp,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-12-02,Ukraine’s Aroma Kava launches in Poland with Warsaw outlet,https://www.worldcoffeeportal.com/news/ukraines-aroma-kava-launches-in-poland-with-warsaw-outlet/,True,ukraines aroma kava launches poland warsaw outlet,0.0,0.155,0.845,0,0,0,0,0,0,0,0,0,0,0.0,0.155,neutral
2024-11-28,Brazil’s The Coffee to launch in Canada in 2025,https://www.worldcoffeeportal.com/news/brazils-the-coffee-to-launch-in-canada-in-2025/,True,brazils coffee launch canada 2025,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-11-26,Australia’s Soul Origin unveils coffee-focused rebrand,https://www.worldcoffeeportal.com/news/australias-soul-origin-unveils-coffee-focused-rebrand/,True,australias soul origin unveils coffeefocused rebrand,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,neutral
2024-11-25,Esquires Coffee doubles down on suburban growth to scale UK estate,https://www.worldcoffeeportal.com/news/esquires-coffee-doubles-down-on-suburban-growth-to-scale-uk-estate/,True,esquires coffee doubles suburban growth scale uk estate,0.271,0.0,0.729,0,0,0,0,0,0,0,0,0,0,0.271,0.0,neutral
